Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
EPX,Travel Agency,Online,2 way Comprehensive Plan,30,Others,20.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,82,SINGAPORE,20.0,5.0,29,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,33,Others,47.0,0.0,36,0
EPX,Travel Agency,Online,Others,8,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,95,Others,0.0,35.64,53,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,19,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,15,Others,37.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,252.85,63.21,34,0
Others,Airlines,Online,Others,109,Others,44.0,15.4,24,0
C2B,Airlines,Online,Annual Silver Plan,367,SINGAPORE,216.0,54.0,61,0
C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,33.5,8.38,63,0
Others,Airlines,Online,Others,34,Others,30.0,10.5,30,0
EPX,Travel Agency,Online,Others,2,Others,20.0,0.0,64,0
Others,Travel Agency,Offline,Others,20,Others,29.0,9.57,45,0
C2B,Airlines,Online,Silver Plan,17,SINGAPORE,42.0,10.5,20,1
EPX,Travel Agency,Online,2 way Comprehensive Plan,9,Others,41.0,0.0,49,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,Others,79.2,47.52,52,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,56,Others,112.0,0.0,36,0
Others,Airlines,Online,Others,154,SINGAPORE,13.36,3.75,48,0
EPX,Travel Agency,Online,Others,12,Others,80.0,0.0,36,0
Others,Airlines,Online,Others,71,SINGAPORE,4.52,1.27,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,3,Others,33.0,0.0,36,0
EPX,Travel Agency,Online,Others,8,Others,10.0,0.0,40,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,14,SINGAPORE,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,39.0,0.0,28,0
C2B,Airlines,Online,Bronze Plan,2,SINGAPORE,13.5,3.38,45,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,Others,29.7,17.82,40,0
Others,Travel Agency,Online,Others,20,Others,41.5,26.98,41,0
EPX,Travel Agency,Online,Others,27,Others,27.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,27.0,0.0,36,0
Others,Travel Agency,Offline,Others,64,Others,30.0,10.5,46,0
C2B,Airlines,Online,Others,417,SINGAPORE,321.75,80.44,43,0
EPX,Travel Agency,Online,Others,2,Others,30.0,0.0,36,0
EPX,Travel Agency,Online,Others,10,Others,72.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,95,SINGAPORE,54.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,104,Others,39.6,23.76,30,0
C2B,Airlines,Online,Annual Silver Plan,370,SINGAPORE,280.8,70.2,44,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,20,Others,112.0,0.0,43,0
EPX,Travel Agency,Online,Others,70,Others,128.0,0.0,39,0
EPX,Travel Agency,Online,Others,1,Others,10.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,252.85,63.21,41,0
Others,Airlines,Online,Others,27,Others,26.0,9.1,52,0
EPX,Travel Agency,Online,Others,3,SINGAPORE,10.0,0.0,36,0
Others,Airlines,Online,Others,177,Others,0.0,15.75,30,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,32.0,0.0,36,0
EPX,Travel Agency,Online,Others,91,Others,46.0,0.0,72,0
C2B,Airlines,Online,Silver Plan,32,SINGAPORE,29.0,7.25,29,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,3,Others,19.8,11.88,35,0
EPX,Travel Agency,Online,Others,106,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,17,Others,62.0,0.0,36,0
Others,Airlines,Online,Others,28,Others,22.0,7.7,58,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,73,Others,24.0,0.0,36,0
EPX,Travel Agency,Online,Others,117,SINGAPORE,10.0,0.0,35,0
EPX,Travel Agency,Online,Others,22,SINGAPORE,10.0,0.0,36,0
Others,Airlines,Online,Others,13,Others,109.0,38.15,28,0
EPX,Travel Agency,Online,Others,10,Others,14.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,42,Others,86.0,0.0,30,0
EPX,Travel Agency,Online,Others,103,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,55,Others,49.5,29.7,33,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,71,Others,36.0,0.0,35,0
C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,29.5,7.38,30,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,41,Others,20.0,0.0,46,0
C2B,Airlines,Online,Bronze Plan,45,SINGAPORE,33.5,8.38,33,0
EPX,Travel Agency,Online,Others,4,Others,20.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,252.85,63.21,56,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,189,Others,74.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,7,Others,112.0,0.0,36,0
Others,Airlines,Online,Others,22,Others,35.0,12.25,46,0
C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,23.5,5.88,25,0
EPX,Travel Agency,Online,Others,26,Others,10.0,0.0,35,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,Others,19.8,11.88,50,0
EPX,Travel Agency,Online,Others,22,Others,80.0,0.0,36,0
EPX,Travel Agency,Online,Others,33,Others,27.0,0.0,36,0
EPX,Travel Agency,Online,Others,153,SINGAPORE,21.0,0.0,22,0
C2B,Airlines,Online,Silver Plan,251,SINGAPORE,27.0,6.75,29,0
EPX,Travel Agency,Online,Others,204,Others,80.0,0.0,31,0
Others,Airlines,Online,Others,19,Others,0.0,9.1,39,0
C2B,Airlines,Online,Silver Plan,7,SINGAPORE,24.5,6.13,57,0
Others,Travel Agency,Offline,Others,81,Others,29.0,9.57,62,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,12,Others,112.0,0.0,33,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,29.7,17.82,43,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,9,Others,54.0,0.0,36,0
Others,Airlines,Online,Others,2,Others,15.0,6.0,50,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,82,Others,63.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,Others,49.5,29.7,61,0
EPX,Travel Agency,Online,Others,18,SINGAPORE,69.0,0.0,36,0
Others,Airlines,Online,Others,1,SINGAPORE,13.36,3.75,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,21,Others,20.0,0.0,46,0
EPX,Travel Agency,Online,Others,63,Others,58.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,25,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,14,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,28,Others,19.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,9,Others,47.0,0.0,47,0
Others,Airlines,Online,Others,8,Others,22.0,7.7,63,0
Others,Airlines,Online,Others,15,Others,22.0,7.7,35,0
EPX,Travel Agency,Online,Others,2,Others,11.0,0.0,27,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,53,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,Others,59.4,35.64,31,0
Others,Airlines,Online,Others,12,Others,39.0,15.6,118,0
Others,Airlines,Online,Others,27,Others,30.0,10.5,17,0
EPX,Travel Agency,Online,Others,12,Others,10.0,0.0,75,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,73,Others,20.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,14,SINGAPORE,18.5,4.63,26,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,Others,29.7,17.82,38,0
EPX,Travel Agency,Online,Others,56,Others,10.0,0.0,37,0
EPX,Travel Agency,Online,Others,11,Others,74.0,0.0,43,0
EPX,Travel Agency,Online,Others,93,Others,43.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,14,Others,22.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,54,Others,32.0,0.0,37,0
EPX,Travel Agency,Online,Others,12,Others,26.0,0.0,36,0
EPX,Travel Agency,Online,Others,34,Others,14.0,0.0,36,0
Others,Airlines,Online,Others,21,Others,26.0,9.1,44,0
EPX,Travel Agency,Online,Others,15,Others,17.0,0.0,36,0
EPX,Travel Agency,Online,Others,8,SINGAPORE,12.0,0.0,36,0
EPX,Travel Agency,Online,Others,49,Others,19.0,0.0,36,0
Others,Airlines,Online,Others,44,Others,50.0,20.0,118,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,64,Others,39.6,23.76,36,0
EPX,Travel Agency,Online,Others,9,Others,15.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,Others,9.9,5.94,66,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,30,Others,27.0,0.0,36,0
Others,Airlines,Online,Others,158,Others,15.0,6.0,22,0
Others,Airlines,Online,Others,47,Others,35.0,12.25,55,0
Others,Airlines,Online,Others,8,Others,22.0,7.7,39,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,112,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,55,Others,36.0,0.0,36,0
EPX,Travel Agency,Online,Others,6,Others,22.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,Others,19.8,11.88,31,0
EPX,Travel Agency,Online,Others,5,Others,24.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,9,SINGAPORE,24.0,0.0,36,0
Others,Airlines,Online,Others,5,Others,49.0,17.15,41,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,3,Others,28.0,0.0,52,0
EPX,Travel Agency,Online,Others,14,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,9,Others,35.0,0.0,36,0
EPX,Travel Agency,Online,Others,45,Others,80.0,0.0,28,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,Others,99.0,59.4,64,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,8,Others,66.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,39.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,76,Others,48.0,0.0,35,0
Others,Airlines,Online,Others,20,Others,18.0,6.3,37,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,69.3,41.58,40,0
Others,Airlines,Online,Others,35,Others,23.0,9.2,29,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,15,Others,39.0,0.0,30,0
EPX,Travel Agency,Online,Others,177,Others,59.0,0.0,36,0
EPX,Travel Agency,Online,Others,23,Others,68.0,0.0,36,0
EPX,Travel Agency,Online,Others,29,Others,16.0,0.0,23,0
EPX,Travel Agency,Online,Others,33,Others,20.0,0.0,35,0
EPX,Travel Agency,Online,Others,5,SINGAPORE,34.0,0.0,36,0
EPX,Travel Agency,Online,Others,18,Others,12.0,0.0,42,0
C2B,Airlines,Online,Silver Plan,15,SINGAPORE,29.5,7.38,28,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,117,Others,30.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,87,Others,112.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,60,Others,29.7,17.82,28,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,Others,29.7,17.82,33,0
Others,Airlines,Online,Others,31,Others,35.0,12.25,48,0
EPX,Travel Agency,Online,Others,2,Others,42.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,28.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,131,Others,9.9,5.94,25,0
C2B,Airlines,Online,Bronze Plan,97,SINGAPORE,204.5,51.13,25,0
C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,14.95,3.74,31,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,126,Others,89.1,53.46,31,0
EPX,Travel Agency,Online,Others,2,Others,56.0,0.0,36,0
EPX,Travel Agency,Online,Others,46,Others,11.0,0.0,36,0
EPX,Travel Agency,Online,Others,52,Others,20.0,0.0,25,0
Others,Airlines,Online,Others,14,SINGAPORE,7.21,2.02,48,0
EPX,Travel Agency,Online,Others,46,Others,82.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,282,Others,36.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,53,Others,9.9,5.94,57,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,74,Others,112.0,0.0,36,0
Others,Airlines,Online,Others,75,SINGAPORE,10.04,2.81,48,0
EPX,Travel Agency,Online,Others,52,Others,11.0,0.0,36,0
Others,Travel Agency,Offline,Others,4,Others,30.0,10.5,70,0
EPX,Travel Agency,Online,Others,36,Others,35.0,0.0,26,0
C2B,Airlines,Online,Others,11,SINGAPORE,73.0,18.25,21,0
C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,29.5,7.38,43,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,5,Others,33.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,37,Others,29.7,17.82,27,0
Others,Airlines,Online,Others,97,SINGAPORE,7.21,2.02,48,0
Others,Airlines,Online,Others,44,Others,22.0,7.7,40,0
EPX,Travel Agency,Online,Others,17,Others,10.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,34,SINGAPORE,20.0,5.0,56,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,7,Others,0.0,17.82,31,0
EPX,Travel Agency,Online,Others,2,SINGAPORE,44.0,0.0,36,0
EPX,Travel Agency,Online,Others,4,Others,20.0,0.0,44,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,6,Others,54.0,0.0,36,0
EPX,Travel Agency,Online,Others,48,Others,27.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,23,Others,26.0,0.0,31,0
EPX,Travel Agency,Online,Others,24,Others,112.0,0.0,45,0
Others,Travel Agency,Online,Others,10,Others,26.5,17.23,26,0
EPX,Travel Agency,Online,Others,20,SINGAPORE,17.0,0.0,36,0
EPX,Travel Agency,Online,Others,73,Others,66.0,0.0,52,0
EPX,Travel Agency,Online,Others,8,Others,21.0,0.0,36,0
EPX,Travel Agency,Online,Others,12,Others,53.0,0.0,21,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,151,Others,50.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,6,SINGAPORE,22.5,5.63,55,0
Others,Airlines,Online,Others,37,Others,44.0,15.4,35,0
EPX,Travel Agency,Online,Others,10,Others,34.0,0.0,47,0
EPX,Travel Agency,Online,Others,112,SINGAPORE,44.0,0.0,22,0
Others,Travel Agency,Offline,Others,122,Others,29.0,9.57,56,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,110,Others,178.2,106.92,65,0
C2B,Airlines,Online,Bronze Plan,17,SINGAPORE,39.0,9.75,51,0
EPX,Travel Agency,Online,Others,7,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,Others,39.6,23.76,31,1
Others,Airlines,Online,Others,11,Others,35.0,12.25,54,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,30.0,0.0,38,0
EPX,Travel Agency,Online,Others,1,Others,10.0,0.0,26,0
EPX,Travel Agency,Online,Others,77,Others,52.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,372,SINGAPORE,252.85,63.21,31,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,85,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,116,Others,39.0,0.0,36,0
EPX,Travel Agency,Online,Others,6,SINGAPORE,10.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,6,Others,20.0,0.0,36,0
EPX,Travel Agency,Online,Others,1,Others,20.0,0.0,26,0
EPX,Travel Agency,Online,Others,4,Others,50.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,18,Others,112.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,38,SINGAPORE,72.0,18.0,43,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,Others,0.0,65.34,72,0
EPX,Travel Agency,Online,Others,10,Others,12.0,0.0,24,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,20,Others,39.6,23.76,42,0
EPX,Travel Agency,Online,Others,11,Others,10.0,0.0,50,0
EPX,Travel Agency,Online,Others,13,SINGAPORE,10.0,0.0,30,0
Others,Travel Agency,Offline,Others,4,Others,29.0,9.57,31,0
EPX,Travel Agency,Online,Others,22,Others,39.0,0.0,36,0
EPX,Travel Agency,Online,Others,26,Others,40.0,0.0,36,0
Others,Airlines,Online,Others,106,Others,35.0,12.25,27,0
EPX,Travel Agency,Online,Others,11,Others,35.0,0.0,36,0
Others,Travel Agency,Online,Others,129,Others,109.0,41.42,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,48,Others,22.0,0.0,36,0
Others,Travel Agency,Online,Others,9,Others,48.5,31.53,44,0
EPX,Travel Agency,Online,Others,16,Others,10.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,16.0,4.0,28,0
Others,Airlines,Online,Others,3,Others,18.0,6.3,40,0
EPX,Travel Agency,Online,Others,1,Others,10.0,0.0,29,0
EPX,Travel Agency,Online,Others,2,Others,20.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,Others,19.8,11.88,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,30,Others,40.0,0.0,36,0
Others,Airlines,Online,Others,9,Others,15.0,6.0,30,0
Others,Airlines,Online,Others,135,Others,22.0,7.7,37,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,13,Others,27.0,0.0,36,0
EPX,Travel Agency,Online,Others,40,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,7,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,49,SINGAPORE,20.0,0.0,29,0
EPX,Travel Agency,Online,Others,55,Others,16.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,136,Others,94.0,0.0,23,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,Others,69.3,41.58,46,0
Others,Airlines,Online,Others,16,Others,18.0,6.3,27,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,21.0,0.0,36,0
Others,Airlines,Online,Others,10,Others,39.0,15.6,118,0
C2B,Airlines,Online,Bronze Plan,24,SINGAPORE,44.5,11.13,26,0
C2B,Airlines,Online,Bronze Plan,35,SINGAPORE,100.1,25.02,33,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,48,Others,23.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,Others,29.7,17.82,41,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,13,Others,29.7,17.82,57,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,77,Others,37.0,0.0,36,0
C2B,Airlines,Online,Annual Silver Plan,368,SINGAPORE,216.0,54.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,30,Others,20.0,0.0,20,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,37,Others,78.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,160,SINGAPORE,288.5,72.13,21,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,107,Others,20.0,0.0,38,0
Others,Airlines,Online,Others,12,Others,22.0,7.7,39,0
Others,Airlines,Online,Others,209,Others,23.0,9.2,24,0
EPX,Travel Agency,Online,Others,48,Others,21.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,68,Others,37.0,0.0,36,0
EPX,Travel Agency,Online,Others,14,Others,21.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,178,Others,30.0,0.0,36,0
EPX,Travel Agency,Online,Others,38,Others,11.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,17,Others,43.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,40,Others,96.0,0.0,62,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,117,Others,23.0,0.0,36,0
EPX,Travel Agency,Online,Others,124,Others,18.0,0.0,36,0
Others,Airlines,Online,Others,57,Others,44.0,15.4,47,0
EPX,Travel Agency,Online,Others,3,Others,12.0,0.0,33,0
EPX,Travel Agency,Online,Others,6,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,4,SINGAPORE,24.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,5,Others,39.6,23.76,31,0
EPX,Travel Agency,Online,Others,7,Others,10.0,0.0,36,0
Others,Airlines,Online,Others,36,Others,18.0,6.3,26,0
EPX,Travel Agency,Online,Others,8,SINGAPORE,10.0,0.0,21,0
EPX,Travel Agency,Online,Others,7,Others,19.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,41,Others,65.0,0.0,36,0
Others,Airlines,Online,Others,12,Others,35.0,12.25,58,0
EPX,Travel Agency,Online,Others,112,Others,11.0,0.0,22,0
EPX,Travel Agency,Online,Others,13,Others,0.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,2,Others,9.9,5.94,47,0
C2B,Airlines,Online,Others,365,SINGAPORE,278.85,69.71,59,0
EPX,Travel Agency,Online,Others,5,SINGAPORE,38.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,17,SINGAPORE,48.5,12.13,71,0
C2B,Airlines,Online,Bronze Plan,104,SINGAPORE,13.5,3.38,32,0
Others,Airlines,Online,Others,13,Others,15.0,6.0,47,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,19,Others,43.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,32,Others,30.0,0.0,36,0
EPX,Travel Agency,Online,Others,82,Others,45.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,22,Others,33.0,0.0,21,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,45,Others,20.0,0.0,32,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,10,Others,112.0,0.0,50,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,48,Others,29.0,0.0,36,0
C2B,Airlines,Online,Bronze Plan,7,SINGAPORE,27.0,6.75,30,0
EPX,Travel Agency,Online,Others,56,Others,13.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,27,Others,35.0,0.0,35,0
EPX,Travel Agency,Online,Others,102,SINGAPORE,20.0,0.0,41,0
C2B,Airlines,Online,Bronze Plan,14,SINGAPORE,29.5,7.38,66,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,Others,19.8,11.88,58,0
Others,Airlines,Online,Others,4,Others,18.0,6.3,41,0
EPX,Travel Agency,Online,Others,100,Others,16.0,0.0,39,0
EPX,Travel Agency,Online,Others,28,SINGAPORE,53.0,0.0,36,0
Others,Airlines,Online,Others,34,Others,31.0,12.4,24,0
EPX,Travel Agency,Online,Others,158,Others,10.0,0.0,39,0
EPX,Travel Agency,Online,Others,279,SINGAPORE,72.0,0.0,22,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,Others,69.3,41.58,30,0
C2B,Airlines,Online,Others,11,SINGAPORE,83.3,20.82,17,0
C2B,Airlines,Online,Bronze Plan,151,SINGAPORE,53.0,13.25,45,0
EPX,Travel Agency,Online,Others,2,Others,10.0,0.0,36,0
EPX,Travel Agency,Online,Others,44,Others,41.0,0.0,36,0
EPX,Travel Agency,Online,Others,36,Others,23.0,0.0,36,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,17,Others,39.6,23.76,31,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,134,Others,83.0,0.0,36,0
EPX,Travel Agency,Online,Others,42,Others,20.0,0.0,36,0
Others,Airlines,Online,Others,8,Others,13.12,4.59,48,0
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,72,Others,49.5,29.7,52,0
Others,Travel Agency,Online,Others,73,Others,28.0,10.64,48,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,34,Others,20.0,0.0,31,0
C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,301.0,75.25,39,0
Others,Airlines,Online,Others,7,Others,22.0,7.7,24,0
EPX,Travel Agency,Online,Others,5,Others,37.0,0.0,21,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,62,Others,20.0,0.0,39,0
EPX,Travel Agency,Online,Others,6,Others,14.0,0.0,36,0
C2B,Airlines,Online,Silver Plan,16,SINGAPORE,62.0,15.5,32,0
C2B,Airlines,Online,Others,19,SINGAPORE,51.0,12.75,32,0
Others,Airlines,Online,Others,11,Others,31.0,12.4,118,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,208,Others,86.0,0.0,35,0
EPX,Travel Agency,Online,Others,46,Others,19.0,0.0,36,0
EPX,Travel Agency,Online,2 way Comprehensive Plan,202,Others,38.0,0.0,36,0
