Agency,Agency Type,Distribution Channel,Product Name,Duration,Destination,Net Sales,Commision (in value),Age,Claim
EPX,0,0,Cancellation Plan,66,Others,13.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,18,THAILAND,28.0,0.0,30,0
CWT,0,0,Rental Vehicle Excess Insurance,8,THAILAND,39.6,23.76,31,0
CWT,0,0,Rental Vehicle Excess Insurance,46,Others,49.5,29.7,30,1
C2B,1,0,Others,11,SINGAPORE,20.0,5.0,25,0
EPX,0,0,Cancellation Plan,4,Others,10.0,0.0,42,0
EPX,0,0,Cancellation Plan,39,Others,10.0,0.0,22,0
EPX,0,0,Cancellation Plan,6,Others,19.0,0.0,36,0
EPX,0,0,Others,3,SINGAPORE,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,3,SINGAPORE,10.0,0.0,25,0
EPX,0,0,Cancellation Plan,27,Others,16.0,0.0,42,0
EPX,0,0,Cancellation Plan,43,THAILAND,25.0,0.0,37,0
JZI,1,0,Others,14,Others,35.0,12.25,29,0
JZI,1,0,Others,15,Others,18.0,6.3,42,0
JZI,1,0,Others,8,Others,22.0,7.7,53,0
C2B,1,0,Others,24,SINGAPORE,17.55,4.39,36,0
EPX,0,0,Cancellation Plan,46,MALAYSIA,10.0,0.0,36,0
C2B,1,0,Others,16,SINGAPORE,53.0,13.25,36,0
C2B,1,0,Others,34,SINGAPORE,53.5,13.38,36,0
EPX,0,0,2 way Comprehensive Plan,49,Others,94.0,0.0,36,0
C2B,1,0,Others,3,SINGAPORE,30.0,7.5,32,0
EPX,0,0,Cancellation Plan,29,Others,67.0,0.0,36,0
EPX,0,0,Cancellation Plan,77,SINGAPORE,62.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,12,THAILAND,31.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,12,Others,49.5,29.7,52,0
EPX,0,0,Cancellation Plan,61,Others,38.0,0.0,36,0
C2B,1,0,Others,19,SINGAPORE,20.0,5.0,41,0
EPX,0,0,2 way Comprehensive Plan,8,THAILAND,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,45,Others,112.0,0.0,43,0
EPX,0,0,Cancellation Plan,19,Others,10.0,0.0,31,0
Others,1,0,Others,0,Others,15.0,6.0,53,0
CWT,0,0,Rental Vehicle Excess Insurance,12,Others,79.2,47.52,28,0
C2B,1,0,Others,24,SINGAPORE,88.5,22.13,44,0
EPX,0,0,2 way Comprehensive Plan,11,Others,43.0,0.0,36,0
EPX,0,0,Cancellation Plan,5,CHINA,10.0,0.0,65,0
EPX,0,0,2 way Comprehensive Plan,23,Others,84.0,0.0,36,0
Others,1,0,Others,99,SINGAPORE,12.35,3.46,48,0
EPX,0,0,2 way Comprehensive Plan,3,Others,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,2,THAILAND,12.0,0.0,27,0
EPX,0,0,Cancellation Plan,16,Others,22.0,0.0,36,0
EPX,0,0,Cancellation Plan,2,MALAYSIA,19.0,0.0,35,0
EPX,0,0,Cancellation Plan,2,MALAYSIA,10.0,0.0,57,0
Others,1,0,Others,19,SINGAPORE,3.82,1.07,48,0
CWT,0,0,Rental Vehicle Excess Insurance,19,Others,19.8,11.88,30,0
EPX,0,0,Cancellation Plan,1,THAILAND,11.0,0.0,36,0
EPX,0,0,Others,2,THAILAND,20.0,0.0,23,0
CWT,0,0,Rental Vehicle Excess Insurance,13,THAILAND,49.5,29.7,50,0
CWT,0,0,Rental Vehicle Excess Insurance,6,Others,39.6,23.76,35,0
JZI,1,0,Others,17,CHINA,26.0,9.1,47,0
EPX,0,0,Cancellation Plan,6,Others,13.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,37,Others,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,MALAYSIA,0.0,0.0,36,0
JZI,1,0,Others,36,Others,167.0,58.45,44,0
Others,0,0,Others,55,Others,48.0,31.2,30,0
EPX,0,0,Cancellation Plan,24,Others,46.0,0.0,31,0
EPX,0,0,2 way Comprehensive Plan,13,CHINA,39.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,41,Others,59.4,35.64,60,0
EPX,0,0,Cancellation Plan,12,Others,10.0,0.0,36,0
JZI,1,0,Others,4,Others,26.0,9.1,41,0
EPX,0,0,Cancellation Plan,3,Others,53.0,0.0,46,0
EPX,0,0,2 way Comprehensive Plan,23,Others,25.0,0.0,65,0
C2B,1,0,Others,33,SINGAPORE,33.5,8.38,25,0
JZI,1,0,Others,15,CHINA,26.0,9.1,26,0
JZI,1,0,Others,27,Others,22.0,7.7,32,0
EPX,0,0,Cancellation Plan,8,Others,31.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,9,Others,49.5,29.7,47,0
C2B,1,0,Others,6,SINGAPORE,18.5,4.63,33,0
EPX,0,0,2 way Comprehensive Plan,19,MALAYSIA,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,16,CHINA,38.0,0.0,36,0
EPX,0,0,Cancellation Plan,6,THAILAND,17.0,0.0,42,0
EPX,0,0,Cancellation Plan,22,Others,29.0,0.0,36,0
C2B,1,0,Others,15,SINGAPORE,20.0,5.0,60,0
CWT,0,0,Rental Vehicle Excess Insurance,93,Others,39.6,23.76,30,0
JZI,1,0,Others,27,Others,121.0,42.35,47,0
EPX,0,0,Cancellation Plan,5,THAILAND,14.0,0.0,38,0
CWT,0,0,Rental Vehicle Excess Insurance,22,Others,39.6,23.76,48,0
EPX,0,0,2 way Comprehensive Plan,7,Others,20.0,0.0,24,0
EPX,0,0,Cancellation Plan,94,Others,10.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,27,Others,36.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,5,Others,29.7,17.82,40,0
EPX,0,0,Cancellation Plan,3,SINGAPORE,14.0,0.0,36,0
EPX,0,0,Cancellation Plan,30,Others,17.0,0.0,65,0
EPX,0,0,2 way Comprehensive Plan,66,THAILAND,21.0,0.0,36,0
EPX,0,0,Cancellation Plan,7,Others,21.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,13,Others,49.0,0.0,22,0
EPX,0,0,Cancellation Plan,14,Others,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,5,SINGAPORE,10.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,THAILAND,101.0,0.0,36,0
C2B,1,0,Others,42,SINGAPORE,49.0,12.25,33,0
EPX,0,0,Cancellation Plan,39,Others,80.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,8,THAILAND,39.6,23.76,46,0
C2B,1,0,Others,8,SINGAPORE,40.0,10.0,27,0
JZI,1,0,Others,34,Others,35.0,12.25,26,0
EPX,0,0,Cancellation Plan,27,Others,40.0,0.0,36,0
EPX,0,0,Others,30,CHINA,25.0,0.0,36,0
EPX,0,0,Cancellation Plan,33,THAILAND,13.0,0.0,33,0
EPX,0,0,Cancellation Plan,9,SINGAPORE,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,58,Others,10.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,12,CHINA,39.0,0.0,36,0
EPX,0,0,Others,22,Others,20.0,0.0,24,0
CWT,0,0,Rental Vehicle Excess Insurance,21,Others,0.0,5.94,42,0
EPX,0,0,Cancellation Plan,6,SINGAPORE,13.0,0.0,36,0
Others,1,0,Others,29,MALAYSIA,16.93,5.93,53,0
EPX,0,0,Cancellation Plan,49,Others,32.0,0.0,36,0
C2B,1,0,Others,9,SINGAPORE,20.25,5.06,31,0
EPX,0,0,Others,8,SINGAPORE,20.0,0.0,47,0
EPX,0,0,2 way Comprehensive Plan,5,THAILAND,34.0,0.0,36,0
JZI,1,0,Others,27,Others,49.0,17.15,35,0
EPX,0,0,Cancellation Plan,7,Others,19.0,0.0,36,0
EPX,0,0,Others,2,Others,28.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,20,Others,112.0,0.0,35,0
CWT,0,0,Rental Vehicle Excess Insurance,8,Others,69.3,41.58,27,0
JZI,1,0,Others,7,THAILAND,22.0,7.7,60,0
EPX,0,0,2 way Comprehensive Plan,28,Others,50.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,25,CHINA,37.0,0.0,36,0
Others,0,0,Others,21,Others,36.5,23.73,77,0
Others,1,0,Others,23,Others,15.0,6.0,55,0
EPX,0,0,2 way Comprehensive Plan,9,Others,36.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,23,Others,21.0,0.0,36,0
C2B,1,0,Others,34,SINGAPORE,39.0,9.75,59,0
EPX,0,0,2 way Comprehensive Plan,11,Others,20.0,0.0,35,0
C2B,1,0,Others,14,SINGAPORE,57.0,14.25,31,0
EPX,0,0,Cancellation Plan,3,SINGAPORE,13.0,0.0,36,0
C2B,1,0,Others,19,SINGAPORE,60.0,15.0,31,1
EPX,0,0,Cancellation Plan,1,MALAYSIA,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,10,CHINA,25.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,12,THAILAND,20.0,0.0,40,0
EPX,0,0,Cancellation Plan,12,Others,15.0,0.0,36,0
Others,1,0,Others,8,MALAYSIA,25.7,8.99,48,0
C2B,1,0,Others,37,SINGAPORE,95.0,23.75,28,0
EPX,0,0,Cancellation Plan,72,Others,58.0,0.0,29,0
C2B,1,0,Others,13,SINGAPORE,23.5,5.88,36,0
EPX,0,0,2 way Comprehensive Plan,27,Others,38.0,0.0,36,0
C2B,1,0,Others,20,SINGAPORE,63.5,15.88,39,0
EPX,0,0,Cancellation Plan,42,CHINA,26.0,0.0,37,0
EPX,0,0,2 way Comprehensive Plan,92,Others,38.0,0.0,36,0
EPX,0,0,Others,3,THAILAND,20.0,0.0,30,0
C2B,1,0,Others,17,SINGAPORE,63.5,15.88,26,0
C2B,1,0,Others,12,SINGAPORE,42.5,10.63,43,0
CWT,0,0,Rental Vehicle Excess Insurance,25,THAILAND,39.6,23.76,42,0
EPX,0,0,Cancellation Plan,10,THAILAND,15.0,0.0,43,0
Others,0,1,Others,92,THAILAND,30.0,10.5,25,0
EPX,0,0,Cancellation Plan,56,Others,80.0,0.0,34,0
JZI,1,0,Others,6,Others,36.0,12.6,46,0
JZI,1,0,Others,72,Others,121.0,42.35,50,0
EPX,0,0,Cancellation Plan,8,Others,25.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,55,Others,89.1,53.46,38,0
Others,0,1,Others,95,MALAYSIA,29.0,9.57,43,0
EPX,0,0,Cancellation Plan,18,Others,46.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,20,Others,0.0,17.82,30,0
CWT,0,0,Rental Vehicle Excess Insurance,5,Others,29.7,17.82,31,0
EPX,0,0,2 way Comprehensive Plan,25,CHINA,0.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,7,MALAYSIA,0.0,35.64,44,0
EPX,0,0,Cancellation Plan,10,SINGAPORE,17.0,0.0,36,0
C2B,1,0,Others,14,SINGAPORE,47.0,11.75,27,0
Others,1,0,Others,3,SINGAPORE,13.36,3.75,48,0
EPX,0,0,Cancellation Plan,8,THAILAND,14.0,0.0,36,0
JZI,1,0,Others,9,Others,26.0,9.1,35,0
EPX,0,0,Others,6,SINGAPORE,20.0,0.0,36,0
EPX,0,0,Others,34,Others,20.0,0.0,32,0
EPX,0,0,2 way Comprehensive Plan,40,SINGAPORE,56.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,66,Others,0.0,0.0,36,0
EPX,0,0,Cancellation Plan,24,SINGAPORE,12.0,0.0,40,0
EPX,0,0,2 way Comprehensive Plan,17,CHINA,26.0,0.0,36,0
C2B,1,0,Others,13,SINGAPORE,26.5,6.63,28,0
JZI,1,0,Others,4,Others,33.0,11.55,51,0
EPX,0,0,2 way Comprehensive Plan,37,Others,20.0,0.0,37,0
JZI,1,0,Others,9,Others,22.0,7.7,51,0
CWT,0,0,Rental Vehicle Excess Insurance,13,THAILAND,29.7,17.82,37,0
Others,1,0,Others,3,Others,15.0,6.0,35,0
CWT,0,0,Rental Vehicle Excess Insurance,65,Others,49.5,29.7,35,0
JZI,1,0,Others,29,Others,26.0,9.1,38,0
C2B,1,0,Others,5,SINGAPORE,22.5,5.63,31,0
C2B,1,0,Others,7,SINGAPORE,21.0,5.25,29,0
EPX,0,0,Cancellation Plan,51,THAILAND,14.0,0.0,22,0
EPX,0,0,Cancellation Plan,1,Others,10.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,19,Others,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,2,Others,12.0,0.0,36,0
JZI,1,0,Others,72,Others,125.0,43.75,48,0
EPX,0,0,2 way Comprehensive Plan,36,Others,21.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,30,Others,20.0,0.0,35,0
EPX,0,0,2 way Comprehensive Plan,25,Others,112.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,6,Others,74.0,0.0,26,0
CWT,0,0,Rental Vehicle Excess Insurance,33,Others,19.8,11.88,35,0
EPX,0,0,Cancellation Plan,49,Others,25.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,7,MALAYSIA,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,15,Others,0.0,41.58,31,0
EPX,0,0,2 way Comprehensive Plan,15,Others,112.0,0.0,39,0
EPX,0,0,Cancellation Plan,31,Others,23.0,0.0,36,0
Others,0,1,Others,10,MALAYSIA,30.0,10.5,39,0
Others,1,0,Others,7,SINGAPORE,1.09,0.31,48,0
C2B,1,0,Others,24,SINGAPORE,39.0,9.75,30,0
EPX,0,0,2 way Comprehensive Plan,38,CHINA,60.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,31,Others,59.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,36,Others,99.0,59.4,43,0
EPX,0,0,Cancellation Plan,7,Others,13.0,0.0,31,0
EPX,0,0,Others,9,Others,20.0,0.0,24,0
C2B,1,0,Others,42,SINGAPORE,63.5,15.88,29,0
CWT,0,0,Rental Vehicle Excess Insurance,53,Others,79.2,47.52,40,0
EPX,0,0,2 way Comprehensive Plan,68,Others,47.0,0.0,36,0
EPX,0,0,Cancellation Plan,45,Others,10.0,0.0,35,0
C2B,1,0,Others,31,SINGAPORE,13.5,3.38,23,0
JZI,1,0,Others,36,CHINA,40.0,14.0,55,0
EPX,0,0,Cancellation Plan,20,CHINA,15.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,7,Others,21.0,0.0,58,0
JZI,1,0,Others,5,MALAYSIA,18.0,6.3,43,0
EPX,0,0,2 way Comprehensive Plan,17,Others,34.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,32,Others,42.0,0.0,36,0
EPX,0,0,Cancellation Plan,15,Others,10.0,0.0,36,0
Others,0,0,Others,13,Others,26.5,17.23,38,0
EPX,0,0,Cancellation Plan,45,Others,28.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,10,MALAYSIA,19.8,11.88,31,0
EPX,0,0,Cancellation Plan,5,THAILAND,10.0,0.0,28,0
EPX,0,0,Others,28,CHINA,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,55,Others,11.0,0.0,36,0
C2B,1,0,Others,3,SINGAPORE,16.0,4.0,45,0
Others,0,0,Others,24,Others,33.0,12.54,48,0
JZI,1,0,Others,31,Others,58.0,20.3,30,0
EPX,0,0,Cancellation Plan,4,MALAYSIA,22.0,0.0,50,0
EPX,0,0,Cancellation Plan,6,SINGAPORE,29.0,0.0,36,0
EPX,0,0,Cancellation Plan,1,Others,80.0,0.0,20,0
EPX,0,0,Cancellation Plan,9,THAILAND,22.0,0.0,36,0
C2B,1,0,Others,26,SINGAPORE,88.5,22.13,33,0
EPX,0,0,2 way Comprehensive Plan,11,Others,60.0,0.0,56,0
Others,0,0,Others,70,Others,76.0,49.4,45,0
EPX,0,0,Cancellation Plan,99,Others,65.0,0.0,36,0
EPX,0,0,Cancellation Plan,6,SINGAPORE,10.0,0.0,35,0
EPX,0,0,Cancellation Plan,9,Others,25.0,0.0,36,0
JZI,1,0,Others,21,Others,26.0,9.1,42,0
CWT,0,0,Rental Vehicle Excess Insurance,2,MALAYSIA,9.9,5.94,49,0
EPX,0,0,Others,4,Others,40.0,0.0,36,0
Others,1,0,Others,39,Others,89.65,31.38,48,0
EPX,0,0,Cancellation Plan,11,Others,14.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,52,Others,99.0,59.4,53,0
EPX,0,0,2 way Comprehensive Plan,29,Others,20.0,0.0,39,0
JZI,1,0,Others,52,Others,35.0,12.25,28,0
C2B,1,0,Others,9,SINGAPORE,18.0,4.5,47,0
EPX,0,0,Cancellation Plan,14,CHINA,18.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,9,THAILAND,21.0,0.0,36,0
Others,0,0,Others,37,Others,42.0,27.3,54,1
CWT,0,0,Rental Vehicle Excess Insurance,78,MALAYSIA,99.0,59.4,34,0
EPX,0,0,2 way Comprehensive Plan,10,Others,86.0,0.0,36,0
EPX,0,0,Cancellation Plan,34,CHINA,14.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,62,CHINA,21.0,0.0,36,0
EPX,0,0,Cancellation Plan,19,Others,52.0,0.0,36,0
EPX,0,0,Cancellation Plan,17,Others,14.0,0.0,31,0
CWT,0,0,Rental Vehicle Excess Insurance,13,Others,89.1,53.46,36,0
C2B,1,0,Others,33,SINGAPORE,27.0,6.75,39,0
C2B,1,0,Others,6,SINGAPORE,24.5,6.13,46,0
CWT,0,0,Rental Vehicle Excess Insurance,40,Others,0.0,35.64,39,0
EPX,0,0,2 way Comprehensive Plan,10,Others,20.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,55,Others,79.2,47.52,43,0
EPX,0,0,Cancellation Plan,9,SINGAPORE,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,63,Others,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,8,Others,39.6,23.76,48,0
C2B,1,0,Others,49,SINGAPORE,22.5,5.63,35,0
EPX,0,0,2 way Comprehensive Plan,100,Others,20.0,0.0,35,0
Others,1,0,Others,8,Others,23.0,9.2,38,0
EPX,0,0,Cancellation Plan,10,Others,13.0,0.0,46,0
EPX,0,0,2 way Comprehensive Plan,25,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,22,CHINA,29.0,0.0,36,1
C2B,1,0,Others,57,SINGAPORE,60.0,15.0,33,0
EPX,0,0,Others,6,Others,55.0,0.0,36,0
EPX,0,0,Cancellation Plan,24,Others,55.0,0.0,35,0
EPX,0,0,Cancellation Plan,15,Others,10.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,12,Others,99.0,59.4,31,0
JZI,1,0,Others,19,Others,22.0,7.7,51,0
EPX,0,0,2 way Comprehensive Plan,53,Others,89.0,0.0,36,0
EPX,0,0,Cancellation Plan,15,MALAYSIA,10.0,0.0,26,0
CWT,0,0,Rental Vehicle Excess Insurance,19,Others,39.6,23.76,52,0
CWT,0,0,Rental Vehicle Excess Insurance,17,Others,0.0,29.7,31,0
C2B,1,0,Others,5,SINGAPORE,45.0,11.25,24,0
C2B,1,0,Others,85,SINGAPORE,29.0,7.25,41,0
CWT,0,0,Rental Vehicle Excess Insurance,45,Others,89.1,53.46,65,0
C2B,1,0,Others,19,SINGAPORE,29.5,7.38,27,0
CWT,0,0,Rental Vehicle Excess Insurance,20,THAILAND,49.5,29.7,31,0
C2B,1,0,Others,12,SINGAPORE,18.5,4.63,35,0
EPX,0,0,Cancellation Plan,18,Others,26.0,0.0,36,0
EPX,0,0,Cancellation Plan,21,THAILAND,11.0,0.0,40,0
EPX,0,0,2 way Comprehensive Plan,34,Others,46.0,0.0,36,0
EPX,0,0,Others,3,SINGAPORE,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,91,Others,31.0,0.0,67,0
EPX,0,0,Cancellation Plan,32,Others,80.0,0.0,35,0
JZI,1,0,Others,30,Others,109.0,38.15,33,0
JZI,1,0,Others,31,CHINA,35.0,12.25,63,0
JZI,1,0,Others,35,Others,22.0,7.7,69,0
EPX,0,0,2 way Comprehensive Plan,40,THAILAND,23.0,0.0,36,0
EPX,0,0,Cancellation Plan,37,MALAYSIA,16.0,0.0,70,0
EPX,0,0,2 way Comprehensive Plan,12,MALAYSIA,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,27,MALAYSIA,10.0,0.0,36,0
JZI,1,0,Others,12,Others,26.0,9.1,60,0
EPX,0,0,Cancellation Plan,16,CHINA,80.0,0.0,55,0
EPX,0,0,Cancellation Plan,11,CHINA,52.0,0.0,36,0
EPX,0,0,Cancellation Plan,16,Others,13.0,0.0,36,0
JZI,1,0,Others,8,Others,22.0,7.7,47,0
JZI,1,0,Others,98,Others,33.0,11.55,50,0
EPX,0,0,Cancellation Plan,4,SINGAPORE,11.0,0.0,36,0
C2B,1,0,Others,5,SINGAPORE,37.0,9.25,33,0
JZI,1,0,Others,34,THAILAND,22.0,7.7,35,0
EPX,0,0,2 way Comprehensive Plan,12,THAILAND,20.0,0.0,43,0
C2B,1,0,Others,11,SINGAPORE,20.0,5.0,33,0
Others,0,0,Others,17,Others,29.0,18.85,42,0
Others,1,0,Others,0,Others,15.0,6.0,24,0
EPX,0,0,2 way Comprehensive Plan,41,Others,112.0,0.0,42,0
C2B,1,0,Others,25,SINGAPORE,49.5,12.38,30,0
EPX,0,0,2 way Comprehensive Plan,50,CHINA,23.0,0.0,30,0
EPX,0,0,2 way Comprehensive Plan,63,Others,20.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,92,Others,93.0,0.0,36,0
EPX,0,0,Cancellation Plan,53,Others,73.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,4,Others,28.0,0.0,36,0
JZI,1,0,Others,23,Others,22.0,7.7,56,0
EPX,0,0,Others,2,Others,20.0,0.0,35,0
CWT,0,0,Rental Vehicle Excess Insurance,25,Others,108.9,65.34,30,0
EPX,0,0,2 way Comprehensive Plan,7,Others,24.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,54,Others,34.0,0.0,60,0
EPX,0,0,2 way Comprehensive Plan,21,Others,46.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,29,Others,87.0,0.0,36,0
EPX,0,0,Others,31,Others,20.0,0.0,36,0
EPX,0,0,Others,10,Others,20.0,0.0,36,0
EPX,0,0,Cancellation Plan,13,Others,55.0,0.0,47,0
EPX,0,0,Cancellation Plan,19,SINGAPORE,10.0,0.0,28,0
EPX,0,0,2 way Comprehensive Plan,5,Others,34.0,0.0,58,0
EPX,0,0,Cancellation Plan,60,MALAYSIA,10.0,0.0,31,0
EPX,0,0,Cancellation Plan,46,Others,80.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,60,Others,79.2,47.52,45,0
EPX,0,0,Cancellation Plan,19,Others,10.0,0.0,36,0
C2B,1,0,Others,14,SINGAPORE,62.0,15.5,25,0
Others,0,1,Others,38,THAILAND,30.0,10.5,60,0
EPX,0,0,Cancellation Plan,43,Others,36.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,4,Others,53.0,0.0,36,0
JZI,1,0,Others,9,Others,26.0,9.1,49,0
EPX,0,0,Cancellation Plan,6,Others,10.0,0.0,45,0
EPX,0,0,Cancellation Plan,57,Others,65.0,0.0,36,1
EPX,0,0,Others,23,SINGAPORE,29.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,18,Others,49.5,29.7,31,0
EPX,0,0,2 way Comprehensive Plan,43,Others,20.0,0.0,36,0
Others,1,0,Others,6,SINGAPORE,0.77,0.22,48,0
EPX,0,0,2 way Comprehensive Plan,76,Others,54.0,0.0,36,0
EPX,0,0,Cancellation Plan,8,Others,80.0,0.0,57,0
EPX,0,0,Cancellation Plan,42,CHINA,40.0,0.0,36,0
EPX,0,0,Cancellation Plan,12,CHINA,13.0,0.0,36,0
EPX,0,0,Cancellation Plan,11,Others,10.0,0.0,32,0
EPX,0,0,2 way Comprehensive Plan,16,Others,31.0,0.0,36,0
EPX,0,0,Cancellation Plan,1,SINGAPORE,10.0,0.0,36,0
Others,1,0,Others,19,THAILAND,184.42,64.55,48,0
JZI,1,0,Others,10,CHINA,26.0,9.1,52,0
EPX,0,0,Cancellation Plan,63,Others,64.0,0.0,35,0
EPX,0,0,Cancellation Plan,92,Others,71.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,60,Others,39.6,23.76,32,0
EPX,0,0,Cancellation Plan,17,Others,49.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,43,Others,20.0,0.0,36,0
EPX,0,0,Others,47,CHINA,20.0,0.0,36,0
JZI,1,0,Others,19,Others,22.0,7.7,31,0
EPX,0,0,Cancellation Plan,93,Others,10.0,0.0,36,0
EPX,0,0,Cancellation Plan,59,Others,49.0,0.0,25,0
EPX,0,0,Others,78,Others,20.0,0.0,36,0
EPX,0,0,Others,70,SINGAPORE,20.0,0.0,76,0
CWT,0,0,Rental Vehicle Excess Insurance,51,Others,128.7,77.22,31,0
EPX,0,0,Others,8,Others,20.0,0.0,49,0
EPX,0,0,Cancellation Plan,2,Others,18.0,0.0,36,0
C2B,1,0,Others,5,SINGAPORE,22.5,5.63,45,0
EPX,0,0,Cancellation Plan,41,Others,18.0,0.0,36,0
C2B,1,0,Others,56,SINGAPORE,37.0,9.25,27,0
C2B,1,0,Others,15,SINGAPORE,72.0,18.0,30,0
EPX,0,0,Cancellation Plan,24,THAILAND,12.0,0.0,36,0
EPX,0,0,Others,11,SINGAPORE,42.0,0.0,36,0
Others,1,0,Others,15,Others,23.0,9.2,37,0
EPX,0,0,2 way Comprehensive Plan,18,CHINA,35.0,0.0,35,0
EPX,0,0,Cancellation Plan,28,Others,55.0,0.0,34,0
EPX,0,0,Cancellation Plan,58,Others,18.0,0.0,36,0
EPX,0,0,Cancellation Plan,97,THAILAND,13.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,12,Others,19.8,11.88,31,0
EPX,0,0,Cancellation Plan,17,Others,10.0,0.0,29,0
C2B,1,0,Others,12,SINGAPORE,27.0,6.75,32,0
CWT,0,0,Rental Vehicle Excess Insurance,71,Others,257.4,154.44,46,0
Others,0,1,Others,35,MALAYSIA,29.0,9.57,18,0
Others,0,0,Others,88,Others,0.0,49.4,22,0
C2B,1,0,Others,11,SINGAPORE,20.0,5.0,29,1
EPX,0,0,Others,5,Others,34.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,17,Others,37.0,0.0,36,0
EPX,0,0,Cancellation Plan,23,MALAYSIA,11.0,0.0,36,0
C2B,1,0,Others,36,SINGAPORE,62.0,15.5,28,1
EPX,0,0,Cancellation Plan,20,MALAYSIA,10.0,0.0,33,0
EPX,0,0,2 way Comprehensive Plan,9,Others,27.0,0.0,36,0
EPX,0,0,2 way Comprehensive Plan,22,CHINA,42.0,0.0,36,0
CWT,0,0,Rental Vehicle Excess Insurance,11,MALAYSIA,39.6,23.76,48,0
EPX,0,0,Cancellation Plan,9,MALAYSIA,10.0,0.0,39,0
EPX,0,0,Cancellation Plan,4,CHINA,20.0,0.0,35,0
EPX,0,0,2 way Comprehensive Plan,17,THAILAND,23.0,0.0,24,0
CWT,0,0,Rental Vehicle Excess Insurance,4,Others,29.7,17.82,52,0
EPX,0,0,Others,42,SINGAPORE,20.0,0.0,40,0
EPX,0,0,2 way Comprehensive Plan,17,SINGAPORE,38.0,0.0,36,0
EPX,0,0,Cancellation Plan,43,SINGAPORE,10.0,0.0,26,0
EPX,0,0,Cancellation Plan,17,CHINA,39.0,0.0,36,0
